sid,term_id,year_start,semester,term_order,club_event_count,club_active_flag,lib_visit_count,lib_unique_gate,door_event_count,door_unique_ctrl
pjxqqxbj954,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqqxbj957,2021-2022-T2,2021,2,20212,2,0,118.0,5.0,0.0,
pjxqqxbj961,2021-2022-T2,2021,2,20212,4,1,8.0,4.0,0.0,
pjxqqxbj964,2021-2022-T2,2021,2,20212,4,1,57.0,6.0,0.0,
pjxqqxbj969,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxqqxbj970,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqqxbj975,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqqxbj977,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqqxbj981,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxqqxbj982,2021-2022-T2,2021,2,20212,2,0,85.0,6.0,0.0,
pjxqqxbj983,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqqxbj985,2021-2022-T2,2021,2,20212,4,1,41.0,6.0,0.0,
pjxqqxbj986,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqqxbj989,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqqxbj991,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxqqxbj997,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqzxbj980,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqzxbj984,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxqzxbj985,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqzxbj989,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqzxbj994,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxqzxbj996,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxrqxbj892,2021-2022-T2,2021,2,20212,8,1,18.0,3.0,0.0,
pjxrqxbj894,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxrqxbj898,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj901,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxrqxbj903,2021-2022-T2,2021,2,20212,6,1,45.0,4.0,0.0,
pjxrqxbj908,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxrqxbj909,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj911,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxrqxbj918,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxrqxbj928,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxrqxbj930,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj937,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxrqxbj939,2021-2022-T2,2021,2,20212,12,1,0.0,,0.0,
pjxrqxbj942,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj943,2021-2022-T2,2021,2,20212,4,1,318.0,6.0,0.0,
pjxrqxbj944,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj951,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj952,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj954,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj955,2021-2022-T2,2021,2,20212,2,0,26.0,5.0,0.0,
pjxrqxbj957,2021-2022-T2,2021,2,20212,6,1,102.0,7.0,0.0,
pjxrqxbj958,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxrqxbj961,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj962,2021-2022-T2,2021,2,20212,6,1,17.0,5.0,0.0,
pjxrqxbj963,2021-2022-T2,2021,2,20212,4,1,86.0,5.0,0.0,
pjxrqxbj969,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxrqxbj971,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxrqxbj972,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj978,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxrqxbj983,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj990,2021-2022-T2,2021,2,20212,6,1,3.0,2.0,0.0,
pjxrqxbj994,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxrqxbj996,2021-2022-T2,2021,2,20212,2,0,19.0,4.0,0.0,
pjxsqxbj778,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj800,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj807,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj808,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj810,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj811,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj867,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxsqxbj872,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj877,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj882,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj884,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj888,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj894,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj900,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj912,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj916,2021-2022-T2,2021,2,20212,4,1,2.0,1.0,0.0,
pjxsqxbj925,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj927,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxsqxbj932,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxsqxbj934,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxsqxbj940,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj953,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj957,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj965,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj969,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj971,2021-2022-T2,2021,2,20212,10,1,72.0,6.0,0.0,
pjxsqxbj980,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj986,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxsqxbj994,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj463,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj474,2021-2022-T2,2021,2,20212,2,0,57.0,5.0,0.0,
pjxuqwbj499,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj500,2021-2022-T2,2021,2,20212,4,1,74.0,6.0,0.0,
pjxuqwbj519,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj528,2021-2022-T2,2021,2,20212,2,0,133.0,5.0,0.0,
pjxuqwbj547,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj552,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj572,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuqwbj581,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj582,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj583,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuqwbj585,2021-2022-T2,2021,2,20212,2,0,51.0,6.0,0.0,
pjxuqwbj586,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj591,2021-2022-T2,2021,2,20212,2,0,61.0,8.0,0.0,
pjxuqwbj600,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj606,2021-2022-T2,2021,2,20212,2,0,25.0,5.0,0.0,
pjxuqwbj615,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj624,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuqwbj633,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj638,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj641,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj642,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj666,2021-2022-T2,2021,2,20212,8,1,5.0,3.0,0.0,
pjxuqwbj691,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj714,2021-2022-T2,2021,2,20212,2,0,31.0,5.0,0.0,
pjxuqwbj738,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj748,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj751,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj758,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj760,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj761,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj770,2021-2022-T2,2021,2,20212,2,0,33.0,5.0,0.0,
pjxuqwbj773,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj774,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj778,2021-2022-T2,2021,2,20212,2,0,26.0,5.0,0.0,
pjxuqwbj783,2021-2022-T2,2021,2,20212,2,0,211.0,5.0,0.0,
pjxuqwbj787,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj800,2021-2022-T2,2021,2,20212,4,1,44.0,5.0,0.0,
pjxuqwbj812,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj814,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj818,2021-2022-T2,2021,2,20212,2,0,228.0,6.0,0.0,
pjxuqwbj829,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuqwbj830,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj831,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj833,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj837,2021-2022-T2,2021,2,20212,2,0,17.0,4.0,0.0,
pjxuqwbj840,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuqwbj857,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj876,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj879,2021-2022-T2,2021,2,20212,4,1,32.0,5.0,0.0,
pjxuqwbj881,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj904,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj915,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj944,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj947,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj967,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj976,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj985,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuqwbj996,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxuzvbj991,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxuzxbj997,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwxxbj928,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwxxbj945,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwxxbj946,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwxxbj981,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwzxbj986,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxwzxbj997,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxxxbj922,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxxxbj942,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxxxbj955,2021-2022-T2,2021,2,20212,2,0,97.0,5.0,0.0,
pjxxxxbj957,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxxxbj980,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxxxxbj988,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxztbj990,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxztbj998,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxzxbj998,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxxzxkj998,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj004,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj015,2021-2022-T2,2021,2,20212,18,1,0.0,,0.0,
pjxyqwbj073,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj086,2021-2022-T2,2021,2,20212,2,0,31.0,5.0,0.0,
pjxyqwbj088,2021-2022-T2,2021,2,20212,4,1,18.0,5.0,0.0,
pjxyqwbj100,2021-2022-T2,2021,2,20212,2,0,60.0,5.0,0.0,
pjxyqwbj146,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj166,2021-2022-T2,2021,2,20212,2,0,21.0,4.0,0.0,
pjxyqwbj219,2021-2022-T2,2021,2,20212,2,0,103.0,6.0,0.0,
pjxyqwbj221,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj237,2021-2022-T2,2021,2,20212,2,0,39.0,6.0,0.0,
pjxyqwbj248,2021-2022-T2,2021,2,20212,4,1,50.0,6.0,0.0,
pjxyqwbj249,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj255,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj282,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj301,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj302,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj311,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj318,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj333,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj358,2021-2022-T2,2021,2,20212,2,0,1.0,1.0,0.0,
pjxyqwbj366,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj395,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj398,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj410,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj418,2021-2022-T2,2021,2,20212,6,1,1.0,1.0,0.0,
pjxyqwbj433,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj435,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj437,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj441,2021-2022-T2,2021,2,20212,2,0,81.0,5.0,0.0,
pjxyqwbj456,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj476,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj479,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj485,2021-2022-T2,2021,2,20212,2,0,3.0,3.0,0.0,
pjxyqwbj497,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj515,2021-2022-T2,2021,2,20212,2,0,1.0,1.0,0.0,
pjxyqwbj518,2021-2022-T2,2021,2,20212,10,1,0.0,,0.0,
pjxyqwbj524,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj534,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj535,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj538,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj557,2021-2022-T2,2021,2,20212,12,1,0.0,,0.0,
pjxyqwbj585,2021-2022-T2,2021,2,20212,16,1,0.0,,0.0,
pjxyqwbj588,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj589,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj598,2021-2022-T2,2021,2,20212,2,0,352.0,7.0,0.0,
pjxyqwbj615,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj617,2021-2022-T2,2021,2,20212,10,1,0.0,,0.0,
pjxyqwbj624,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj625,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj628,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj642,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj646,2021-2022-T2,2021,2,20212,2,0,102.0,6.0,0.0,
pjxyqwbj651,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj660,2021-2022-T2,2021,2,20212,2,0,9.0,3.0,0.0,
pjxyqwbj669,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj677,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj687,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj697,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj706,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj713,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj727,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj728,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj732,2021-2022-T2,2021,2,20212,4,1,104.0,5.0,0.0,
pjxyqwbj734,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj742,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj744,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj760,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj773,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj776,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj788,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj828,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj834,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj844,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj859,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj870,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj872,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqwbj873,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqwbj884,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj922,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj932,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbj935,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj965,2021-2022-T2,2021,2,20212,2,0,336.0,6.0,0.0,
pjxyqwbj971,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj989,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbj991,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk509,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk514,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbk529,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk544,2021-2022-T2,2021,2,20212,2,0,61.0,5.0,0.0,
pjxyqwbk592,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk594,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk617,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk621,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk647,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk650,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbk664,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk665,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk675,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk724,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk727,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk746,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk756,2021-2022-T2,2021,2,20212,2,0,119.0,7.0,0.0,
pjxyqwbk770,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk772,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk791,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk792,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk793,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqwbk795,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk808,2021-2022-T2,2021,2,20212,6,1,181.0,6.0,0.0,
pjxyqwbk818,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk826,2021-2022-T2,2021,2,20212,2,0,56.0,5.0,0.0,
pjxyqwbk872,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk889,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk893,2021-2022-T2,2021,2,20212,2,0,90.0,7.0,0.0,
pjxyqwbk899,2021-2022-T2,2021,2,20212,10,1,0.0,,0.0,
pjxyqwbk907,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqwbk964,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj008,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj027,2021-2022-T2,2021,2,20212,6,1,0.0,,0.0,
pjxyqxbj031,2021-2022-T2,2021,2,20212,2,0,1.0,1.0,0.0,
pjxyqxbj032,2021-2022-T2,2021,2,20212,2,0,1.0,1.0,0.0,
pjxyqxbj035,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj038,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj044,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj054,2021-2022-T2,2021,2,20212,2,0,53.0,3.0,0.0,
pjxyqxbj068,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj073,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj075,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj088,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj103,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj106,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj114,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj125,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj145,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj147,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj150,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj151,2021-2022-T2,2021,2,20212,4,1,41.0,5.0,0.0,
pjxyqxbj153,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj154,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj159,2021-2022-T2,2021,2,20212,2,0,11.0,3.0,0.0,
pjxyqxbj160,2021-2022-T2,2021,2,20212,2,0,84.0,5.0,0.0,
pjxyqxbj182,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj198,2021-2022-T2,2021,2,20212,2,0,323.0,7.0,0.0,
pjxyqxbj220,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj238,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj241,2021-2022-T2,2021,2,20212,2,0,28.0,5.0,0.0,
pjxyqxbj242,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj261,2021-2022-T2,2021,2,20212,2,0,59.0,6.0,0.0,
pjxyqxbj290,2021-2022-T2,2021,2,20212,2,0,54.0,6.0,0.0,
pjxyqxbj315,2021-2022-T2,2021,2,20212,2,0,19.0,3.0,0.0,
pjxyqxbj332,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj353,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj361,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj391,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj415,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj419,2021-2022-T2,2021,2,20212,2,0,51.0,6.0,0.0,
pjxyqxbj428,2021-2022-T2,2021,2,20212,8,1,0.0,,0.0,
pjxyqxbj432,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj448,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj454,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj469,2021-2022-T2,2021,2,20212,2,0,33.0,4.0,0.0,
pjxyqxbj533,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj537,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj544,2021-2022-T2,2021,2,20212,4,1,0.0,,0.0,
pjxyqxbj562,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj571,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj574,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj576,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj578,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj581,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj589,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
pjxyqxbj626,2021-2022-T2,2021,2,20212,2,0,0.0,,0.0,
