XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_REASON
pjxxxxbj910,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj831,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuzxbj997,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj916,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk767,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj667,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk454,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk697,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj339,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk342,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk731,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj907,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj262,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk855,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj928,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj867,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj988,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk710,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj692,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj581,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk479,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk872,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj840,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk414,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj993,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj326,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj691,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj582,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj251,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj956,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj050,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj967,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqzxbj984,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk852,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj358,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj385,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk300,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk787,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj859,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk728,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj400,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj479,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl688,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj769,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj888,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj903,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk978,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwzxfj987,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxfj984,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj972,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj243,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj443,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj789,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj864,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj882,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk334,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj698,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj918,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj284,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk884,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj918,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj977,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj726,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj651,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxwxxbj946,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxzxkj983,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj952,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj967,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj448,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj670,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk818,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk810,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj098,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk094,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj468,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj706,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk745,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj828,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk369,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj884,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk872,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj916,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl886,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxxxbj945,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj970,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj954,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj158,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk575,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl828,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj131,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk686,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj290,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj794,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk464,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj989,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj327,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl830,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj971,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj150,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk665,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxqqxbj967,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj676,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj102,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj384,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk788,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj965,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj905,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk198,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk835,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj468,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj777,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxfj994,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxfj993,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj896,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk753,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj988,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj528,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl806,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl752,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj882,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj669,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj472,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj052,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj174,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk656,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl779,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj726,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj401,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj080,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj966,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk871,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj995,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj694,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj776,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk059,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj824,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk610,2021-2022-1,2021-2022-2,0,next_term_normal
pjxtztbj986,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj822,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk597,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj920,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl869,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj540,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj827,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk525,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj912,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl677,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj150,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj580,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk302,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk760,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxqqxbj979,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj662,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj907,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj267,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl745,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj969,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj955,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj249,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk524,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj991,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk747,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj941,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk991,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk601,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj031,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj410,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj615,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj132,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj379,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk844,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk391,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj538,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj953,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk951,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj853,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj853,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj333,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk962,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk987,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk927,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj600,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj302,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj725,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk621,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk839,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk900,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk458,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj400,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl993,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj280,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj957,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj225,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk900,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk551,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj032,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj576,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk276,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj604,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl854,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj843,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl879,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj476,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl911,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj054,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj085,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj691,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk708,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk594,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj929,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj977,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj976,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk722,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk552,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj130,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk314,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk999,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj998,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj760,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj928,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwxxbj930,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk446,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqzxbj973,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj876,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk795,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj965,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj403,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj849,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk521,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk368,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj937,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxzxkj987,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqzxbj979,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk578,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxrqxbj957,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj498,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj575,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj848,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj994,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj992,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj991,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj990,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj980,2021-2022-1,2021-2022-2,0,next_term_normal
pjxvztfj974,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj139,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk605,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxqzxbj996,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj870,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj640,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj528,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj574,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj737,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj588,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj449,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj599,2021-2022-1,2021-2022-2,0,next_term_normal
pjxwzxkj992,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj061,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj895,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk698,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk931,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl929,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk098,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj519,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj851,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk657,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk746,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj250,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj188,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk622,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk638,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj027,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj886,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk086,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj963,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk728,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj721,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj893,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk457,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj914,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk520,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl988,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj926,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj901,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj261,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk879,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj330,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj835,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj338,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj799,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxztfj992,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxztfj991,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqzxbj980,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk748,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj049,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwrqxbj977,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk777,2021-2022-1,2021-2022-2,0,next_term_normal
pjxqqxbj964,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj646,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj073,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj733,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj237,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj507,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj986,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj586,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj552,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj333,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj590,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl796,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj801,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj884,2021-2022-2,2022-2023-1,1,next_term_fail_or_low_average
pjxyqwbj615,2021-2022-1,2021-2022-2,0,next_term_normal
pjwrqxbj984,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj278,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjwtqxbj950,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj884,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk277,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj877,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk273,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk680,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj388,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk614,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj577,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj069,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj897,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxuqwbj935,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj769,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbl955,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj004,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxztfj988,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxxztfj986,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk681,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj524,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj266,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk634,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl717,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbk882,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj638,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj677,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxztfj997,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxztfj995,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj962,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk694,2021-2022-1,2021-2022-2,0,next_term_normal
pjxpqxbj985,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk864,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj640,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj770,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl906,2021-2022-1,2021-2022-2,0,next_term_normal
pjwtqxbj960,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj750,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj763,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxsqxbj796,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj410,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj825,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk281,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk866,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbk697,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk137,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj311,2021-2022-1,2021-2022-2,0,next_term_normal
pjxuqwbj713,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj608,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbk048,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj092,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj340,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbl836,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqwbj159,2021-2022-1,2021-2022-2,1,next_term_fail_or_low_average
pjxyqxbj812,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxxxbj989,2021-2022-1,2021-2022-2,0,next_term_normal
pjxxztfj972,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj842,2021-2022-1,2021-2022-2,0,next_term_normal
pjxsqxbj856,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqxbj726,2021-2022-1,2021-2022-2,0,next_term_normal
pjxrqxbj943,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbj300,2021-2022-1,2021-2022-2,0,next_term_normal
pjxyqwbk523,2021-2022-1,2021-2022-2,0,next_term_normal
