XH,TERM_ID,NEXT_TERM_ID,LABEL,LABEL_SUBTYPE,LABEL_REASON
pjxyqwbj262,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj955,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj089,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbl867,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj856,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxrqxbj919,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk224,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk650,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj631,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk605,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj822,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj801,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj395,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj577,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj731,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj148,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj309,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk814,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj454,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj713,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj735,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj839,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj547,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj454,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj834,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxwxxbj981,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj785,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj674,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj156,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj610,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj852,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj277,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj821,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk679,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj579,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk652,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqxbj961,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj782,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk720,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk634,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk533,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj046,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwtqxbj979,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwtqxbj954,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj523,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk700,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk665,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj760,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj594,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbl806,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj820,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj733,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwtqxbj918,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj830,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj001,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwrqxbj924,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj535,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj641,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj269,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj472,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj835,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj251,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk027,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk592,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj608,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj618,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj182,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxtztbj990,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj911,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj288,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqxbk211,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk633,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwtqxbj965,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwrqxbj984,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwrqxbj956,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk708,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk929,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj255,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk964,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxrqxbj914,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk300,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbl797,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk928,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj786,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj108,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk900,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxuqwbj799,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqwbj282,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj209,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk434,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxwxxbj993,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqxbj541,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj067,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj913,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqwbj859,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxwxxbj972,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxwxxbj928,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbl931,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj890,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj769,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxpqxbj992,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwrqxbj945,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk772,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj793,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj657,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbl825,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk762,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk741,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj621,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj916,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj925,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxsqxbj800,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj944,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj929,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk678,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj024,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj909,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj934,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxpqxbj963,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk243,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk869,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk368,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk603,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk520,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj625,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxxxbj966,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj946,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj880,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj985,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxpqxbj957,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj827,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk668,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj796,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj815,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj809,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk713,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj851,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj900,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj844,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxpqxbj941,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk180,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk338,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj905,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj439,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk939,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxxxbj915,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj786,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj986,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj774,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxsqxbj887,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj927,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj968,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj181,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk571,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj771,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk579,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxsqxbj873,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj789,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj636,2022-2023-1,2022-2023-2,1,overall_low,next_term_overall_low
pjxyqwbj870,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj862,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxsqxbj857,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk698,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj758,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj920,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjwtqxbj944,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj714,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj792,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj997,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj863,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxsqxbj765,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxxxxbj904,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk080,2022-2023-1,2022-2023-2,1,overall_low,next_term_overall_low
pjxyqxbk640,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj932,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj586,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxsqxbj826,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj568,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj763,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxyqxbj756,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj006,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxpqxbj985,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk686,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxuqwbj833,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj744,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk700,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj871,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj926,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj185,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk721,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj915,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj767,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj333,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk575,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj824,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxrqxbj961,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxwxxbj918,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj723,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjwtqxbj976,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk335,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk039,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj092,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj947,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk572,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk706,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxxxbj995,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxztbj998,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxxxxbj943,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj545,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj857,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj146,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj890,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk046,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj463,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxsqxbj886,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj558,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj748,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjwrqxbj913,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbl759,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk063,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj526,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk505,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj722,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj547,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj564,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj737,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj396,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxwxxbj927,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj508,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbk683,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk368,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj188,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjvyzxbj995,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxuqwbj581,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj600,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbk807,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj428,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj316,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjvyzxbj998,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj059,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk513,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj973,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj972,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj941,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxsqxbj985,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk149,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxrqxbj901,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk656,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj102,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbj100,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbk298,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbj626,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxrqxbj916,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbj278,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxuqwbj624,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjwrqxbj992,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjwrqxbj983,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk951,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj750,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj740,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbj002,2022-2023-1,2022-2023-2,1,overall_low,next_term_overall_low
pjxyqxbj319,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk899,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk163,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj296,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbk661,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj847,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj417,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk802,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj362,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj341,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj305,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj059,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj267,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbk375,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj691,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxqqxbj947,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk194,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk048,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk826,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj147,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxuqwbj632,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxuqwbj631,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxuqwbj490,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj267,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqwbj305,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj285,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj277,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk806,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj912,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxtzxbj997,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbk506,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj001,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj552,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj315,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj954,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj820,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj283,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj269,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj006,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbk971,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk889,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk902,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxuqwbj600,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk803,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj980,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbj687,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbj236,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqwbk511,2021-2022-2,2022-2023-1,1,overall_low,next_term_overall_low
pjxpqxbj979,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj605,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbj692,2022-2023-1,2022-2023-2,1,overall_low,next_term_overall_low
pjxyqwbj965,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk765,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxyqxbk414,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk137,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbk549,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqxbj733,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj785,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj149,2022-2023-1,2022-2023-2,1,single_fail,next_term_single_fail
pjxyqwbk792,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj399,2021-2022-2,2022-2023-1,1,single_fail,next_term_single_fail
pjxuqwbj445,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxxxbj917,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxuqwbj517,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj113,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxxxxbj945,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj946,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxyqxbj862,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj979,2021-2022-2,2022-2023-1,0,normal,next_term_normal
pjxpqxbj992,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbk042,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqxbj933,2022-2023-1,2022-2023-2,0,normal,next_term_normal
pjxyqwbj834,2022-2023-1,2022-2023-2,0,normal,next_term_normal
